frequency_Hz Strouhal SPL_dB_raw p_rms_Pa
4.87335603e+01 1.34976333e-02 4.14295138e+01 2.35779306e-03
4.88601410e+01 1.35326921e-02 3.55478935e+01 1.19791133e-03
4.89867217e+01 1.35677509e-02 4.35439243e+01 3.00764247e-03
4.91133024e+01 1.36028097e-02 4.09975526e+01 2.24340469e-03
4.92398830e+01 1.36378685e-02 3.86568896e+01 1.71346199e-03
4.93664637e+01 1.36729273e-02 4.12011804e+01 2.29661933e-03
4.94930444e+01 1.37079861e-02 4.22386141e+01 2.58797872e-03
4.96196251e+01 1.37430448e-02 2.92702688e+01 5.81491588e-04
4.97462057e+01 1.37781036e-02 4.31150981e+01 2.86275974e-03
4.98727864e+01 1.38131624e-02 4.39725289e+01 3.15977704e-03
4.99993671e+01 1.38482212e-02 4.18665032e+01 2.47944887e-03
5.01259478e+01 1.38832800e-02 3.38773715e+01 9.88322241e-04
5.02525284e+01 1.39183388e-02 3.63004187e+01 1.30632407e-03
5.03791091e+01 1.39533976e-02 3.09419401e+01 7.04899171e-04
5.05056898e+01 1.39884564e-02 2.18010578e+01 2.46083722e-04
5.06322705e+01 1.40235151e-02 3.57958255e+01 1.23259746e-03
5.07588512e+01 1.40585739e-02 3.79607708e+01 1.58149760e-03
5.08854318e+01 1.40936327e-02 4.09056485e+01 2.21979271e-03
5.10120125e+01 1.41286915e-02 4.36431266e+01 3.04218992e-03
5.11385932e+01 1.41637503e-02 3.74161403e+01 1.48537808e-03
5.12651739e+01 1.41988091e-02 3.97404486e+01 1.94112018e-03
5.13917545e+01 1.42338679e-02 4.18769610e+01 2.48243590e-03
5.15183352e+01 1.42689267e-02 3.42460234e+01 1.03117213e-03
5.16449159e+01 1.43039854e-02 3.57764648e+01 1.22985308e-03
5.17714966e+01 1.43390442e-02 4.04940812e+01 2.11706433e-03
5.18980772e+01 1.43741030e-02 4.49051520e+01 3.51793325e-03
5.20246579e+01 1.44091618e-02 4.16751501e+01 2.42542305e-03
5.21512386e+01 1.44442206e-02 4.16164904e+01 2.40909827e-03
5.22778193e+01 1.44792794e-02 3.88445919e+01 1.75089294e-03
5.24043999e+01 1.45143382e-02 3.86988500e+01 1.72175953e-03
5.25309806e+01 1.45493970e-02 4.29914774e+01 2.82230447e-03
5.26575613e+01 1.45844558e-02 3.56350152e+01 1.20998714e-03
5.27841420e+01 1.46195145e-02 3.83110273e+01 1.64657441e-03
5.29107226e+01 1.46545733e-02 3.89989633e+01 1.78228914e-03
5.30373033e+01 1.46896321e-02 4.15574472e+01 2.39277772e-03
5.31638840e+01 1.47246909e-02 4.54865853e+01 3.76148437e-03
5.32904647e+01 1.47597497e-02 4.18859868e+01 2.48501685e-03
5.34170454e+01 1.47948085e-02 3.72414754e+01 1.45580688e-03
5.35436260e+01 1.48298673e-02 4.31738633e+01 2.88219367e-03
5.36702067e+01 1.48649261e-02 4.03967882e+01 2.09348285e-03
5.37967874e+01 1.48999848e-02 2.39906578e+01 3.16637893e-04
5.39233681e+01 1.49350436e-02 4.36775071e+01 3.05425541e-03
5.40499487e+01 1.49701024e-02 4.45284133e+01 3.36860942e-03
5.41765294e+01 1.50051612e-02 3.42469146e+01 1.03127794e-03
5.43031101e+01 1.50402200e-02 4.37344610e+01 3.07434815e-03
5.44296908e+01 1.50752788e-02 3.81789684e+01 1.62172950e-03
5.45562714e+01 1.51103376e-02 3.92547659e+01 1.83555876e-03
5.46828521e+01 1.51453964e-02 4.37367522e+01 3.07515922e-03
5.48094328e+01 1.51804551e-02 4.01781643e+01 2.04144748e-03
5.49360135e+01 1.52155139e-02 4.15689086e+01 2.39593719e-03
5.50625941e+01 1.52505727e-02 4.28822020e+01 2.78702005e-03
5.51891748e+01 1.52856315e-02 4.08944053e+01 2.21692122e-03
5.53157555e+01 1.53206903e-02 4.07696833e+01 2.18531557e-03
5.54423362e+01 1.53557491e-02 4.34611654e+01 2.97912185e-03
5.55689168e+01 1.53908079e-02 4.01608418e+01 2.03738021e-03
5.56954975e+01 1.54258667e-02 3.24958153e+01 8.42986778e-04
5.58220782e+01 1.54609254e-02 4.27862219e+01 2.75639270e-03
5.59486589e+01 1.54959842e-02 4.07055415e+01 2.16923733e-03
5.60752396e+01 1.55310430e-02 3.98081939e+01 1.95631909e-03
5.62018202e+01 1.55661018e-02 4.36058542e+01 3.02916342e-03
5.63284009e+01 1.56011606e-02 4.55137869e+01 3.77328267e-03
5.64549816e+01 1.56362194e-02 4.60048873e+01 3.99277062e-03
5.65815623e+01 1.56712782e-02 4.00971448e+01 2.02249396e-03
5.67081429e+01 1.57063370e-02 3.97055371e+01 1.93333382e-03
5.68347236e+01 1.57413958e-02 3.93209484e+01 1.84959829e-03
5.69613043e+01 1.57764545e-02 3.07260035e+01 6.87590979e-04
5.70878850e+01 1.58115133e-02 4.10577783e+01 2.25901394e-03
5.72144656e+01 1.58465721e-02 3.92217037e+01 1.82858513e-03
5.73410463e+01 1.58816309e-02 2.74396980e+01 4.70993483e-04
5.74676270e+01 1.59166897e-02 3.16490735e+01 7.64686932e-04
5.75942077e+01 1.59517485e-02 4.13098297e+01 2.32552750e-03
5.77207883e+01 1.59868073e-02 4.36567251e+01 3.04695649e-03
5.78473690e+01 1.60218661e-02 3.38310409e+01 9.83064558e-04
5.79739497e+01 1.60569248e-02 4.55712545e+01 3.79833024e-03
5.81005304e+01 1.60919836e-02 3.88842123e+01 1.75889782e-03
5.82271110e+01 1.61270424e-02 3.41888598e+01 1.02440805e-03
5.83536917e+01 1.61621012e-02 4.37184041e+01 3.06867008e-03
5.84802724e+01 1.61971600e-02 4.37464528e+01 3.07859555e-03
5.86068531e+01 1.62322188e-02 3.52911408e+01 1.16301961e-03
5.87334338e+01 1.62672776e-02 3.51103850e+01 1.13906694e-03
5.88600144e+01 1.63023364e-02 3.45850378e+01 1.07221502e-03
5.89865951e+01 1.63373951e-02 2.71566217e+01 4.55891063e-04
5.91131758e+01 1.63724539e-02 3.36604985e+01 9.63950914e-04
5.92397565e+01 1.64075127e-02 3.55817742e+01 1.20259309e-03
5.93663371e+01 1.64425715e-02 3.21889321e+01 8.13723019e-04
5.94929178e+01 1.64776303e-02 1.38459923e+01 9.84758215e-05
5.96194985e+01 1.65126891e-02 3.61860960e+01 1.28924304e-03
5.97460792e+01 1.65477479e-02 3.59634616e+01 1.25661742e-03
5.98726598e+01 1.65828067e-02 3.87520126e+01 1.73232999e-03
5.99992405e+01 1.66178654e-02 1.47749757e+01 1.09591982e-04
6.01258212e+01 1.66529242e-02 4.33381307e+01 2.93722036e-03
6.02524019e+01 1.66879830e-02 4.82488207e+01 5.16976771e-03
6.03789825e+01 1.67230418e-02 4.65756747e+01 4.26396596e-03
6.05055632e+01 1.67581006e-02 4.30748807e+01 2.84953522e-03
6.06321439e+01 1.67931594e-02 4.19801941e+01 2.51211607e-03
6.07587246e+01 1.68282182e-02 4.46907296e+01 3.43215170e-03
6.08853052e+01 1.68632770e-02 4.00987759e+01 2.02287380e-03
6.10118859e+01 1.68983358e-02 3.75585703e+01 1.50993590e-03
6.11384666e+01 1.69333945e-02 4.10618090e+01 2.26006247e-03
6.12650473e+01 1.69684533e-02 4.41755571e+01 3.23450518e-03
6.13916280e+01 1.70035121e-02 3.96322320e+01 1.91708599e-03
6.15182086e+01 1.70385709e-02 3.00458315e+01 6.35801532e-04
6.16447893e+01 1.70736297e-02 3.21634849e+01 8.11342523e-04
6.17713700e+01 1.71086885e-02 4.01613944e+01 2.03750985e-03
6.18979507e+01 1.71437473e-02 4.14193412e+01 2.35503331e-03
6.20245313e+01 1.71788061e-02 3.82431408e+01 1.63375540e-03
6.21511120e+01 1.72138648e-02 3.77315132e+01 1.54030120e-03
6.22776927e+01 1.72489236e-02 3.79126769e+01 1.57276502e-03
6.24042734e+01 1.72839824e-02 3.75585290e+01 1.50992871e-03
6.25308540e+01 1.73190412e-02 3.53056499e+01 1.16496397e-03
6.26574347e+01 1.73541000e-02 3.83229768e+01 1.64884122e-03
6.27840154e+01 1.73891588e-02 3.11693658e+01 7.23599550e-04
6.29105961e+01 1.74242176e-02 3.59189504e+01 1.25019430e-03
6.30371767e+01 1.74592764e-02 3.56983508e+01 1.21884235e-03
6.31637574e+01 1.74943351e-02 4.28256032e+01 2.76891840e-03
6.32903381e+01 1.75293939e-02 4.42467871e+01 3.26113931e-03
6.34169188e+01 1.75644527e-02 2.83863429e+01 5.25227115e-04
6.35434994e+01 1.75995115e-02 2.87042445e+01 5.44806427e-04
6.36700801e+01 1.76345703e-02 3.98555422e+01 1.96701243e-03
6.37966608e+01 1.76696291e-02 3.94438875e+01 1.87596344e-03
6.39232415e+01 1.77046879e-02 2.73969040e+01 4.68678678e-04
6.40498222e+01 1.77397467e-02 3.03889375e+01 6.61419312e-04
6.41764028e+01 1.77748054e-02 3.42222663e+01 1.02835559e-03
6.43029835e+01 1.78098642e-02 4.05139507e+01 2.12191280e-03
6.44295642e+01 1.78449230e-02 4.29817664e+01 2.81915086e-03
6.45561449e+01 1.78799818e-02 3.54146443e+01 1.17967455e-03
6.46827255e+01 1.79150406e-02 4.04860571e+01 2.11510947e-03
6.48093062e+01 1.79500994e-02 4.29280104e+01 2.80175734e-03
6.49358869e+01 1.79851582e-02 4.17936507e+01 2.45873957e-03
6.50624676e+01 1.80202170e-02 3.66756925e+01 1.36400079e-03
6.51890482e+01 1.80552758e-02 2.90237928e+01 5.65222754e-04
6.53156289e+01 1.80903345e-02 3.41008540e+01 1.01408111e-03
6.54422096e+01 1.81253933e-02 4.20636878e+01 2.53638038e-03
6.55687903e+01 1.81604521e-02 4.01383624e+01 2.03211422e-03
6.56953709e+01 1.81955109e-02 2.31021535e+01 2.85849653e-04
6.58219516e+01 1.82305697e-02 4.15877717e+01 2.40114606e-03
6.59485323e+01 1.82656285e-02 4.45345605e+01 3.37099431e-03
6.60751130e+01 1.83006873e-02 3.34952561e+01 9.45785820e-04
6.62016936e+01 1.83357461e-02 3.11534001e+01 7.22270709e-04
6.63282743e+01 1.83708048e-02 3.54170958e+01 1.18000755e-03
6.64548550e+01 1.84058636e-02 3.63149418e+01 1.30851012e-03
6.65814357e+01 1.84409224e-02 3.34561479e+01 9.41536997e-04
6.67080164e+01 1.84759812e-02 3.64420614e+01 1.32780123e-03
6.68345970e+01 1.85110400e-02 3.73562188e+01 1.47516614e-03
6.69611777e+01 1.85460988e-02 2.57945570e+01 3.89724622e-04
6.70877584e+01 1.85811576e-02 3.37633528e+01 9.75433427e-04
6.72143391e+01 1.86162164e-02 3.82429305e+01 1.63371585e-03
6.73409197e+01 1.86512751e-02 3.87657009e+01 1.73506217e-03
6.74675004e+01 1.86863339e-02 3.46933224e+01 1.08566569e-03
6.75940811e+01 1.87213927e-02 3.85758833e+01 1.69755621e-03
6.77206618e+01 1.87564515e-02 2.21196517e+01 2.55277524e-04
6.78472424e+01 1.87915103e-02 3.82422317e+01 1.63358441e-03
6.79738231e+01 1.88265691e-02 4.28721299e+01 2.78379014e-03
6.81004038e+01 1.88616279e-02 4.03435840e+01 2.08069871e-03
6.82269845e+01 1.88966867e-02 3.69194122e+01 1.40281567e-03
6.83535651e+01 1.89317454e-02 3.57052961e+01 1.21981733e-03
6.84801458e+01 1.89668042e-02 3.87239195e+01 1.72673611e-03
6.86067265e+01 1.90018630e-02 3.99440605e+01 1.98716085e-03
6.87333072e+01 1.90369218e-02 4.14666394e+01 2.36789242e-03
6.88598878e+01 1.90719806e-02 3.36731577e+01 9.65356851e-04
6.89864685e+01 1.91070394e-02 3.77648181e+01 1.54621862e-03
6.91130492e+01 1.91420982e-02 3.66880016e+01 1.36593513e-03
6.92396299e+01 1.91771570e-02 4.21722711e+01 2.56828699e-03
6.93662106e+01 1.92122158e-02 4.62698433e+01 4.11644354e-03
6.94927912e+01 1.92472745e-02 4.74214099e+01 4.70002848e-03
6.96193719e+01 1.92823333e-02 4.44017423e+01 3.31983968e-03
6.97459526e+01 1.93173921e-02 3.22130800e+01 8.15988416e-04
6.98725333e+01 1.93524509e-02 3.73031895e+01 1.46618735e-03
6.99991139e+01 1.93875097e-02 2.76586613e+01 4.83017715e-04
7.01256946e+01 1.94225685e-02 4.32601594e+01 2.91097159e-03
7.02522753e+01 1.94576273e-02 4.10249730e+01 2.25049807e-03
7.03788560e+01 1.94926861e-02 3.89130154e+01 1.76474014e-03
7.05054366e+01 1.95277448e-02 4.23603203e+01 2.62449658e-03
7.06320173e+01 1.95628036e-02 3.73851015e+01 1.48007960e-03
7.07585980e+01 1.95978624e-02 4.24462880e+01 2.65060125e-03
7.08851787e+01 1.96329212e-02 3.53113179e+01 1.16572441e-03
7.10117593e+01 1.96679800e-02 4.23014212e+01 2.60676003e-03
7.11383400e+01 1.97030388e-02 4.29280494e+01 2.80176990e-03
7.12649207e+01 1.97380976e-02 4.26079540e+01 2.70039748e-03
7.13915014e+01 1.97731564e-02 4.20232056e+01 2.52458661e-03
7.15180820e+01 1.98082151e-02 4.49642649e+01 3.54195664e-03
7.16446627e+01 1.98432739e-02 3.98653406e+01 1.96923264e-03
7.17712434e+01 1.98783327e-02 3.14098005e+01 7.43909360e-04
7.18978241e+01 1.99133915e-02 2.75847859e+01 4.78926965e-04
7.20244048e+01 1.99484503e-02 4.29374361e+01 2.80479936e-03
7.21509854e+01 1.99835091e-02 4.30940661e+01 2.85583624e-03
7.22775661e+01 2.00185679e-02 4.06156869e+01 2.14691248e-03
7.24041468e+01 2.00536267e-02 3.91254172e+01 1.80842647e-03
7.25307275e+01 2.00886854e-02 3.41933708e+01 1.02494022e-03
7.26573081e+01 2.01237442e-02 3.30609354e+01 8.99656593e-04
7.27838888e+01 2.01588030e-02 3.87460751e+01 1.73114621e-03
7.29104695e+01 2.01938618e-02 3.61348403e+01 1.28165757e-03
7.30370502e+01 2.02289206e-02 4.28334998e+01 2.77143684e-03
7.31636308e+01 2.02639794e-02 3.53911713e+01 1.17649087e-03
7.32902115e+01 2.02990382e-02 3.92160043e+01 1.82738566e-03
7.34167922e+01 2.03340970e-02 3.66777089e+01 1.36431746e-03
7.35433729e+01 2.03691558e-02 3.75660846e+01 1.51124274e-03
7.36699535e+01 2.04042145e-02 4.19386104e+01 2.50011805e-03
7.37965342e+01 2.04392733e-02 4.03638002e+01 2.08554712e-03
7.39231149e+01 2.04743321e-02 4.11445480e+01 2.28169399e-03
7.40496956e+01 2.05093909e-02 3.56694194e+01 1.21478932e-03
7.41762762e+01 2.05444497e-02 4.06439947e+01 2.15392080e-03
7.43028569e+01 2.05795085e-02 3.52627614e+01 1.15922587e-03
7.44294376e+01 2.06145673e-02 4.32426794e+01 2.90511926e-03
7.45560183e+01 2.06496261e-02 4.34653945e+01 2.98057269e-03
7.46825990e+01 2.06846848e-02 4.28658826e+01 2.78178861e-03
7.48091796e+01 2.07197436e-02 3.57634247e+01 1.22800809e-03
7.49357603e+01 2.07548024e-02 3.66887031e+01 1.36604545e-03
7.50623410e+01 2.07898612e-02 3.30915596e+01 9.02834142e-04
7.51889217e+01 2.08249200e-02 3.82775571e+01 1.64024171e-03
7.53155023e+01 2.08599788e-02 3.00554034e+01 6.36502573e-04
7.54420830e+01 2.08950376e-02 3.36842198e+01 9.66587078e-04
7.55686637e+01 2.09300964e-02 3.54529159e+01 1.18488388e-03
7.56952444e+01 2.09651551e-02 3.95777316e+01 1.90509474e-03
7.58218250e+01 2.10002139e-02 4.29303516e+01 2.80251262e-03
7.59484057e+01 2.10352727e-02 4.62873500e+01 4.12474870e-03
7.60749864e+01 2.10703315e-02 4.61372480e+01 4.05408075e-03
7.62015671e+01 2.11053903e-02 4.12534227e+01 2.31047424e-03
7.63281477e+01 2.11404491e-02 3.80681003e+01 1.60116102e-03
7.64547284e+01 2.11755079e-02 3.48750196e+01 1.10861558e-03
7.65813091e+01 2.12105667e-02 3.93324878e+01 1.85205716e-03
7.67078898e+01 2.12456254e-02 4.25151332e+01 2.67169365e-03
7.68344704e+01 2.12806842e-02 3.75056212e+01 1.50075934e-03
7.69610511e+01 2.13157430e-02 3.92126672e+01 1.82668371e-03
7.70876318e+01 2.13508018e-02 4.43778708e+01 3.31072827e-03
7.72142125e+01 2.13858606e-02 4.55085861e+01 3.77102404e-03
7.73407932e+01 2.14209194e-02 4.30010255e+01 2.82540864e-03
7.74673738e+01 2.14559782e-02 4.13310152e+01 2.33120654e-03
7.75939545e+01 2.14910370e-02 3.43946720e+01 1.04897127e-03
7.77205352e+01 2.15260958e-02 3.70030193e+01 1.41638383e-03
7.78471159e+01 2.15611545e-02 3.97802736e+01 1.95004071e-03
7.79736965e+01 2.15962133e-02 4.69174600e+01 4.43509569e-03
7.81002772e+01 2.16312721e-02 4.30254349e+01 2.83335989e-03
7.82268579e+01 2.16663309e-02 4.18859223e+01 2.48499837e-03
7.83534386e+01 2.17013897e-02 3.83311135e+01 1.65038653e-03
7.84800192e+01 2.17364485e-02 4.06494103e+01 2.15526417e-03
7.86065999e+01 2.17715073e-02 4.45257489e+01 3.36757628e-03
7.87331806e+01 2.18065661e-02 3.91651944e+01 1.81672719e-03
7.88597613e+01 2.18416248e-02 4.45914245e+01 3.39313566e-03
7.89863419e+01 2.18766836e-02 4.72887387e+01 4.62878416e-03
7.91129226e+01 2.19117424e-02 4.66716984e+01 4.31136622e-03
7.92395033e+01 2.19468012e-02 4.06178842e+01 2.14745566e-03
7.93660840e+01 2.19818600e-02 3.75207085e+01 1.50336841e-03
7.94926646e+01 2.20169188e-02 3.75951575e+01 1.51630955e-03
7.96192453e+01 2.20519776e-02 3.79773873e+01 1.58452597e-03
7.97458260e+01 2.20870364e-02 3.48558688e+01 1.10617397e-03
7.98724067e+01 2.21220951e-02 3.74144084e+01 1.48508194e-03
7.99989874e+01 2.21571539e-02 4.06840814e+01 2.16388446e-03
8.01255680e+01 2.21922127e-02 4.31799928e+01 2.88422832e-03
8.02521487e+01 2.22272715e-02 4.04035030e+01 2.09510187e-03
8.03787294e+01 2.22623303e-02 3.03745414e+01 6.60323974e-04
8.05053101e+01 2.22973891e-02 4.34318606e+01 2.96908769e-03
8.06318907e+01 2.23324479e-02 4.32859985e+01 2.91964413e-03
8.07584714e+01 2.23675067e-02 2.42816666e+01 3.27426122e-04
8.08850521e+01 2.24025654e-02 4.02704933e+01 2.06326332e-03
8.10116328e+01 2.24376242e-02 3.77564938e+01 1.54473749e-03
8.11382134e+01 2.24726830e-02 4.05220297e+01 2.12388737e-03
8.12647941e+01 2.25077418e-02 3.78362607e+01 1.55898894e-03
8.13913748e+01 2.25428006e-02 3.89827199e+01 1.77895921e-03
8.15179555e+01 2.25778594e-02 3.99582835e+01 1.99041746e-03
8.16445361e+01 2.26129182e-02 3.94322712e+01 1.87345624e-03
8.17711168e+01 2.26479770e-02 3.83173651e+01 1.64777629e-03
8.18976975e+01 2.26830358e-02 3.87881905e+01 1.73956043e-03
8.20242782e+01 2.27180945e-02 4.24790206e+01 2.66060880e-03
8.21508588e+01 2.27531533e-02 3.94491083e+01 1.87709136e-03
8.22774395e+01 2.27882121e-02 4.25428799e+01 2.68024188e-03
8.24040202e+01 2.28232709e-02 3.66399960e+01 1.35840663e-03
8.25306009e+01 2.28583297e-02 3.69275416e+01 1.40412921e-03
8.26571816e+01 2.28933885e-02 3.79131522e+01 1.57285108e-03
8.27837622e+01 2.29284473e-02 3.70785960e+01 1.42876169e-03
8.29103429e+01 2.29635061e-02 4.51409970e+01 3.61476314e-03
8.30369236e+01 2.29985648e-02 4.22141274e+01 2.58069313e-03
8.31635043e+01 2.30336236e-02 3.68321700e+01 1.38879612e-03
8.32900849e+01 2.30686824e-02 3.99346322e+01 1.98500499e-03
8.34166656e+01 2.31037412e-02 4.04765221e+01 2.11278888e-03
8.35432463e+01 2.31388000e-02 3.74658742e+01 1.49390750e-03
8.36698270e+01 2.31738588e-02 4.30171812e+01 2.83066878e-03
8.37964076e+01 2.32089176e-02 3.54444431e+01 1.18372863e-03
8.39229883e+01 2.32439764e-02 3.09733798e+01 7.07455271e-04
8.40495690e+01 2.32790351e-02 3.90338115e+01 1.78945413e-03
8.41761497e+01 2.33140939e-02 3.40233958e+01 1.00507805e-03
8.43027303e+01 2.33491527e-02 4.18031743e+01 2.46143693e-03
8.44293110e+01 2.33842115e-02 4.20210772e+01 2.52396806e-03
8.45558917e+01 2.34192703e-02 4.12214315e+01 2.30198013e-03
8.46824724e+01 2.34543291e-02 3.77354901e+01 1.54100661e-03
8.48090530e+01 2.34893879e-02 4.19905236e+01 2.51510531e-03
8.49356337e+01 2.35244467e-02 3.95140188e+01 1.89117159e-03
8.50622144e+01 2.35595054e-02 3.71622872e+01 1.44259478e-03
8.51887951e+01 2.35945642e-02 3.87338438e+01 1.72871016e-03
8.53153758e+01 2.36296230e-02 4.43341346e+01 3.29409958e-03
8.54419564e+01 2.36646818e-02 4.09084309e+01 2.22050389e-03
8.55685371e+01 2.36997406e-02 4.07372183e+01 2.17716282e-03
8.56951178e+01 2.37347994e-02 4.36807290e+01 3.05538853e-03
8.58216985e+01 2.37698582e-02 4.56872622e+01 3.84940057e-03
8.59482791e+01 2.38049170e-02 4.14104193e+01 2.35261552e-03
8.60748598e+01 2.38399757e-02 3.74205490e+01 1.48613220e-03
8.62014405e+01 2.38750345e-02 3.69108584e+01 1.40143486e-03
8.63280212e+01 2.39100933e-02 3.89198502e+01 1.76612933e-03
8.64546018e+01 2.39451521e-02 4.02014934e+01 2.04693788e-03
8.65811825e+01 2.39802109e-02 4.24166895e+01 2.64158426e-03
8.67077632e+01 2.40152697e-02 4.26231713e+01 2.70513260e-03
8.68343439e+01 2.40503285e-02 2.77618591e+01 4.88790717e-04
8.69609245e+01 2.40853873e-02 4.17120669e+01 2.43575353e-03
8.70875052e+01 2.41204461e-02 4.38870488e+01 3.12883336e-03
8.72140859e+01 2.41555048e-02 3.21158133e+01 8.06901754e-04
8.73406666e+01 2.41905636e-02 2.71004431e+01 4.52951970e-04
8.74672473e+01 2.42256224e-02 3.93092583e+01 1.84711063e-03
8.75938279e+01 2.42606812e-02 3.51681466e+01 1.14666704e-03
8.77204086e+01 2.42957400e-02 3.32624160e+01 9.20769225e-04
8.78469893e+01 2.43307988e-02 3.54502552e+01 1.18452097e-03
8.79735700e+01 2.43658576e-02 3.98670824e+01 1.96962758e-03
8.81001506e+01 2.44009164e-02 4.07810727e+01 2.18818296e-03
8.82267313e+01 2.44359751e-02 4.12581328e+01 2.31172747e-03
8.83533120e+01 2.44710339e-02 4.24471304e+01 2.65085832e-03
8.84798927e+01 2.45060927e-02 3.81217171e+01 1.61107535e-03
8.86064733e+01 2.45411515e-02 2.98786419e+01 6.23680393e-04
8.87330540e+01 2.45762103e-02 2.58098346e+01 3.90410714e-04
8.88596347e+01 2.46112691e-02 2.27460359e+01 2.74366948e-04
8.89862154e+01 2.46463279e-02 4.01673710e+01 2.03891229e-03
8.91127960e+01 2.46813867e-02 3.72976370e+01 1.46525039e-03
8.92393767e+01 2.47164454e-02 3.78024685e+01 1.55293551e-03
8.93659574e+01 2.47515042e-02 4.18039160e+01 2.46164711e-03
8.94925381e+01 2.47865630e-02 3.98479893e+01 1.96530274e-03
8.96191187e+01 2.48216218e-02 3.80129459e+01 1.59102606e-03
8.97456994e+01 2.48566806e-02 3.81162691e+01 1.61006516e-03
8.98722801e+01 2.48917394e-02 3.38737511e+01 9.87910388e-04
8.99988608e+01 2.49267982e-02 2.66934036e+01 4.32215337e-04
9.01254415e+01 2.49618570e-02 2.72161797e+01 4.59027793e-04
9.02520221e+01 2.49969157e-02 3.71425942e+01 1.43932777e-03
9.03786028e+01 2.50319745e-02 4.39968381e+01 3.16863272e-03
9.05051835e+01 2.50670333e-02 4.20343144e+01 2.52781749e-03
9.06317642e+01 2.51020921e-02 4.38986620e+01 3.13301949e-03
9.07583448e+01 2.51371509e-02 4.08954451e+01 2.21718663e-03
9.08849255e+01 2.51722097e-02 3.76864396e+01 1.53232884e-03
9.10115062e+01 2.52072685e-02 3.80878940e+01 1.60481396e-03
9.11380869e+01 2.52423273e-02 3.41347745e+01 1.01804909e-03
9.12646675e+01 2.52773861e-02 3.98285153e+01 1.96090143e-03
9.13912482e+01 2.53124448e-02 4.31857512e+01 2.88614107e-03
9.15178289e+01 2.53475036e-02 3.12223215e+01 7.28024625e-04
9.16444096e+01 2.53825624e-02 3.88011848e+01 1.74216481e-03
9.17709902e+01 2.54176212e-02 1.76785694e+01 1.53094104e-04
9.18975709e+01 2.54526800e-02 3.68467168e+01 1.39112397e-03
9.20241516e+01 2.54877388e-02 4.31560626e+01 2.87629300e-03
9.21507323e+01 2.55227976e-02 4.54483470e+01 3.74496139e-03
9.22773129e+01 2.55578564e-02 4.64412072e+01 4.19846323e-03
9.24038936e+01 2.55929151e-02 4.55448025e+01 3.78678042e-03
9.25304743e+01 2.56279739e-02 3.33059718e+01 9.25398066e-04
9.26570550e+01 2.56630327e-02 4.01324525e+01 2.03073205e-03
9.27836357e+01 2.56980915e-02 3.73563179e+01 1.47518297e-03
9.29102163e+01 2.57331503e-02 1.93609113e+01 1.85812772e-04
9.30367970e+01 2.57682091e-02 4.15947449e+01 2.40307454e-03
9.31633777e+01 2.58032679e-02 3.85475524e+01 1.69202828e-03
9.32899584e+01 2.58383267e-02 3.94176713e+01 1.87030984e-03
9.34165390e+01 2.58733854e-02 4.05861010e+01 2.13961210e-03
9.35431197e+01 2.59084442e-02 2.88913213e+01 5.56667752e-04
9.36697004e+01 2.59435030e-02 3.10781509e+01 7.16040423e-04
9.37962811e+01 2.59785618e-02 3.92821543e+01 1.84135578e-03
9.39228617e+01 2.60136206e-02 3.29801073e+01 8.91323507e-04
9.40494424e+01 2.60486794e-02 3.77147631e+01 1.53733372e-03
9.41760231e+01 2.60837382e-02 4.02208295e+01 2.05149975e-03
9.43026038e+01 2.61187970e-02 3.64327049e+01 1.32637167e-03
9.44291844e+01 2.61538557e-02 4.05229341e+01 2.12410852e-03
9.45557651e+01 2.61889145e-02 4.18236160e+01 2.46723660e-03
9.46823458e+01 2.62239733e-02 4.07026328e+01 2.16851104e-03
9.48089265e+01 2.62590321e-02 3.76184755e+01 1.52038568e-03
9.49355071e+01 2.62940909e-02 3.22264305e+01 8.17243590e-04
